,,,00.000032800000,  -4.96000,
,,,00.000033000000,  -4.88000,
,,,00.000033200000,  -4.80000,
,,,00.000033400000,  -4.80000,
,,,00.000033600000,  -4.80000,
,,,00.000033800000,  -4.88000,
,,,00.000034000000,  -4.88000,
,,,00.000034200000,  -4.88000,
,,,00.000034400000,  -4.80000,
,,,00.000034600000,  -4.88000,
,,,00.000034800000,  -4.80000,
,,,00.000035000000,  -4.88000,
,,,00.000035200000,  -4.80000,
,,,00.000035400000,  -4.88000,
,,,00.000035600000,  -4.88000,
,,,00.000035800000,  -4.88000,
,,,00.000036000000,  -4.88000,
,,,00.000036200000,  -4.88000,
,,,00.000036400000,  -4.88000,
,,,00.000036600000,  -4.80000,
,,,00.000036800000,  -4.80000,
,,,00.000037000000,  -4.80000,
,,,00.000037200000,  -4.88000,
,,,00.000037400000,  -4.88000,
,,,00.000037600000,  -4.88000,
,,,00.000037800000,  -4.88000,
,,,00.000038000000,  -4.88000,
,,,00.000038200000,  -4.88000,
,,,00.000038400000,  -4.80000,
,,,00.000038600000,  -4.80000,
,,,00.000038800000,  -4.88000,
,,,00.000039000000,  -4.88000,
,,,00.000039200000,  -4.88000,
,,,00.000039400000,  -4.88000,
,,,00.000039600000,  -4.72000,
,,,00.000039800000,  -4.88000,
,,,00.000040000000,  -4.88000,
,,,00.000040200000,  -4.88000,
,,,00.000040400000,  -4.96000,
,,,00.000040600000,  -4.88000,
,,,00.000040800000,  -4.88000,
,,,00.000041000000,  -4.88000,
,,,00.000041200000,  -4.88000,
,,,00.000041400000,  -4.88000,
,,,00.000041600000,  -4.88000,
,,,00.000041800000,  -4.88000,
,,,00.000042000000,  -4.80000,
,,,00.000042200000,  -4.88000,
,,,00.000042400000,  -4.80000,
,,,00.000042600000,  -4.88000,
,,,00.000042800000,  -4.88000,
,,,00.000043000000,  -4.80000,
,,,00.000043200000,  -4.88000,
,,,00.000043400000,  -4.88000,
,,,00.000043600000,  -4.88000,
,,,00.000043800000,  -4.72000,
,,,00.000044000000,  -4.80000,
,,,00.000044200000,  -4.88000,
,,,00.000044400000,  -4.80000,
,,,00.000044600000,  -4.88000,
,,,00.000044800000,  -4.88000,
,,,00.000045000000,  -4.88000,
,,,00.000045200000,  -4.88000,
,,,00.000045400000,  -4.88000,
,,,00.000045600000,  -4.88000,
,,,00.000045800000,  -4.88000,
,,,00.000046000000,  -4.88000,
,,,00.000046200000,  -4.88000,
,,,00.000046400000,  -4.88000,
,,,00.000046600000,  -4.80000,
,,,00.000046800000,  -4.88000,
,,,00.000047000000,  -4.88000,
,,,00.000047200000,  -4.88000,
,,,00.000047400000,  -4.88000,
,,,00.000047600000,  -4.96000,
,,,00.000047800000,  -4.88000,
,,,00.000048000000,  -4.96000,
,,,00.000048200000,  -4.72000,
,,,00.000048400000,  -4.80000,
,,,00.000048600000,  -4.88000,
,,,00.000048800000,  -4.88000,
,,,00.000049000000,  -4.88000,
,,,00.000049200000,  -4.88000,
,,,00.000049400000,  -4.88000,
,,,00.000049600000,  -4.88000,
,,,00.000049800000,  -4.88000,
,,,00.000050000000,  -4.80000,
,,,00.000050200000,  -4.80000,
,,,00.000050400000,  -4.88000,
,,,00.000050600000,  -4.80000,
,,,00.000050800000,  -4.80000,
,,,00.000051000000,  -4.80000,
,,,00.000051200000,  -4.88000,
,,,00.000051400000,  -4.88000,
,,,00.000051600000,  -4.88000,
,,,00.000051800000,  -4.80000,
,,,00.000052000000,  -4.88000,
,,,00.000052200000,  -4.88000,
,,,00.000052400000,  -4.88000,
,,,00.000052600000,  -4.88000,
,,,00.000052800000,  -4.88000,
,,,00.000053000000,  -4.80000,
,,,00.000053200000,  -4.80000,
,,,00.000053400000,  -4.88000,
,,,00.000053600000,  -4.88000,
,,,00.000053800000,  -4.88000,
,,,00.000054000000,  -4.88000,
,,,00.000054200000,  -4.88000,
,,,00.000054400000,  -4.80000,
,,,00.000054600000,  -4.80000,
,,,00.000054800000,  -4.88000,
,,,00.000055000000,  -4.80000,
,,,00.000055200000,  -4.80000,
,,,00.000055400000,  -4.88000,
,,,00.000055600000,  -4.88000,
,,,00.000055800000,  -4.72000,
,,,00.000056000000,  -4.88000,
,,,00.000056200000,  -4.96000,
,,,00.000056400000,  -4.88000,
,,,00.000056600000,  -4.80000,
,,,00.000056800000,  -4.88000,
,,,00.000057000000,  -4.80000,
,,,00.000057200000,  -4.88000,
,,,00.000057400000,  -4.88000,
,,,00.000057600000,  -4.88000,
,,,00.000057800000,  -4.88000,
,,,00.000058000000,  -4.96000,
,,,00.000058200000,  -4.88000,
,,,00.000058400000,  -4.88000,
,,,00.000058600000,  -4.88000,
,,,00.000058800000,  -4.80000,
,,,00.000059000000,  -4.88000,
,,,00.000059200000,  -4.88000,
,,,00.000059400000,  -4.80000,
,,,00.000059600000,  -4.80000,
,,,00.000059800000,  -4.80000,
,,,00.000060000000,  -4.80000,
,,,00.000060200000,  -4.80000,
,,,00.000060400000,  -4.80000,
,,,00.000060600000,  -4.80000,
,,,00.000060800000,  -4.88000,
,,,00.000061000000,  -4.96000,
,,,00.000061200000,  -4.80000,
,,,00.000061400000,  -4.88000,
,,,00.000061600000,  -4.88000,
,,,00.000061800000,  -4.80000,
,,,00.000062000000,  -4.88000,
,,,00.000062200000,  -4.88000,
,,,00.000062400000,  -4.80000,
,,,00.000062600000,  -4.88000,
,,,00.000062800000,  -4.96000,
,,,00.000063000000,  -4.96000,
,,,00.000063200000,  -4.80000,
,,,00.000063400000,  -4.80000,
,,,00.000063600000,  -4.80000,
,,,00.000063800000,  -4.88000,
,,,00.000064000000,  -4.80000,
,,,00.000064200000,  -4.80000,
,,,00.000064400000,  -4.80000,
,,,00.000064600000,  -4.96000,
,,,00.000064800000,  -4.88000,
,,,00.000065000000,  -4.80000,
,,,00.000065200000,  -4.80000,
,,,00.000065400000,  -4.88000,
,,,00.000065600000,  -4.96000,
,,,00.000065800000,  -4.80000,
,,,00.000066000000,  -4.88000,
,,,00.000066200000,  -4.80000,
,,,00.000066400000,  -4.16000,
,,,00.000066600000,  -3.36000,
,,,00.000066800000,  -2.64000,
,,,00.000067000000,  -1.84000,
,,,00.000067200000,  -1.12000,
,,,00.000067400000,  -0.56000,
,,,00.000067600000,   0.08000,
,,,00.000067800000,   0.48000,
,,,00.000068000000,   0.96000,
,,,00.000068200000,   1.20000,
,,,00.000068400000,   1.44000,
,,,00.000068600000,   1.76000,
,,,00.000068800000,   1.92000,
,,,00.000069000000,   2.00000,
,,,00.000069200000,   2.08000,
,,,00.000069400000,   2.16000,
,,,00.000069600000,   2.32000,
,,,00.000069800000,   2.40000,
,,,00.000070000000,   2.48000,
,,,00.000070200000,   2.56000,
,,,00.000070400000,   2.56000,
,,,00.000070600000,   2.64000,
,,,00.000070800000,   2.64000,
,,,00.000071000000,   2.72000,
,,,00.000071200000,   2.80000,
,,,00.000071400000,   2.80000,
,,,00.000071600000,   2.80000,
,,,00.000071800000,   2.80000,
,,,00.000072000000,   2.88000,
,,,00.000072200000,   2.88000,
,,,00.000072400000,   2.80000,
,,,00.000072600000,   2.88000,
,,,00.000072800000,   2.96000,
,,,00.000073000000,   3.04000,
,,,00.000073200000,   2.96000,
,,,00.000073400000,   3.04000,
,,,00.000073600000,   3.04000,
,,,00.000073800000,   3.12000,
,,,00.000074000000,   2.96000,
,,,00.000074200000,   3.12000,
,,,00.000074400000,   3.12000,
,,,00.000074600000,   3.12000,
,,,00.000074800000,   3.12000,
,,,00.000075000000,   3.12000,
,,,00.000075200000,   3.12000,
,,,00.000075400000,   3.20000,
,,,00.000075600000,   3.20000,
,,,00.000075800000,   3.28000,
,,,00.000076000000,   3.28000,
,,,00.000076200000,   3.36000,
,,,00.000076400000,   3.20000,
,,,00.000076600000,   3.28000,
,,,00.000076800000,   3.36000,
,,,00.000077000000,   3.44000,
,,,00.000077200000,   3.36000,
,,,00.000077400000,   3.36000,
,,,00.000077600000,   3.44000,
,,,00.000077800000,   3.44000,
,,,00.000078000000,   3.36000,
,,,00.000078200000,   3.44000,
,,,00.000078400000,   3.52000,
,,,00.000078600000,   3.60000,
,,,00.000078800000,   3.52000,
,,,00.000079000000,   3.44000,
,,,00.000079200000,   3.60000,
,,,00.000079400000,   3.68000,
,,,00.000079600000,   3.52000,
,,,00.000079800000,   3.60000,
,,,00.000080000000,   3.68000,
,,,00.000080200000,   3.76000,
,,,00.000080400000,   3.68000,
,,,00.000080600000,   3.68000,
,,,00.000080800000,   3.76000,
,,,00.000081000000,   3.84000,
,,,00.000081200000,   3.76000,
,,,00.000081400000,   3.84000,
,,,00.000081600000,   3.76000,
,,,00.000081800000,   3.76000,
,,,00.000082000000,   3.84000,
,,,00.000082200000,   3.84000,
,,,00.000082400000,   3.84000,
,,,00.000082600000,   3.92000,
,,,00.000082800000,   3.84000,
,,,00.000083000000,   3.84000,
,,,00.000083200000,   4.00000,
,,,00.000083400000,   4.00000,
,,,00.000083600000,   4.00000,
,,,00.000083800000,   4.00000,
,,,00.000084000000,   4.16000,
,,,00.000084200000,   4.08000,
,,,00.000084400000,   4.08000,
,,,00.000084600000,   4.00000,
,,,00.000084800000,   4.08000,
,,,00.000085000000,   4.08000,
,,,00.000085200000,   4.08000,
,,,00.000085400000,   4.16000,
,,,00.000085600000,   4.08000,
,,,00.000085800000,   4.08000,
,,,00.000086000000,   4.16000,
,,,00.000086200000,   4.24000,
,,,00.000086400000,   4.16000,
,,,00.000086600000,   4.24000,
,,,00.000086800000,   4.16000,
,,,00.000087000000,   4.24000,
,,,00.000087200000,   4.24000,
,,,00.000087400000,   4.24000,
,,,00.000087600000,   4.32000,
,,,00.000087800000,   4.40000,
,,,00.000088000000,   4.32000,
,,,00.000088200000,   4.40000,
,,,00.000088400000,   4.40000,
,,,00.000088600000,   4.40000,
,,,00.000088800000,   4.40000,
,,,00.000089000000,   4.48000,
,,,00.000089200000,   4.48000,
,,,00.000089400000,   4.64000,
,,,00.000089600000,   4.48000,
,,,00.000089800000,   4.56000,
,,,00.000090000000,   4.56000,
,,,00.000090200000,   4.48000,
,,,00.000090400000,   4.56000,
,,,00.000090600000,   4.56000,
,,,00.000090800000,   4.56000,
,,,00.000091000000,   4.64000,
,,,00.000091200000,   4.64000,
,,,00.000091400000,   4.56000,
,,,00.000091600000,   4.64000,
,,,00.000091800000,   4.64000,
,,,00.000092000000,   4.56000,
,,,00.000092200000,   4.64000,
,,,00.000092400000,   4.64000,
,,,00.000092600000,   4.80000,
,,,00.000092800000,   4.80000,
,,,00.000093000000,   4.64000,
,,,00.000093200000,   4.80000,
,,,00.000093400000,   4.80000,
,,,00.000093600000,   4.80000,
,,,00.000093800000,   4.72000,
,,,00.000094000000,   4.80000,
,,,00.000094200000,   4.96000,
,,,00.000094400000,   4.96000,
,,,00.000094600000,   4.80000,
,,,00.000094800000,   4.88000,
,,,00.000095000000,   4.88000,
,,,00.000095200000,   4.88000,
,,,00.000095400000,   4.88000,
,,,00.000095600000,   4.96000,
,,,00.000095800000,   4.96000,
,,,00.000096000000,   5.04000,
,,,00.000096200000,   4.88000,
,,,00.000096400000,   4.96000,
,,,00.000096600000,   4.96000,
,,,00.000096800000,   5.04000,
,,,00.000097000000,   5.04000,
,,,00.000097200000,   5.12000,
,,,00.000097400000,   5.12000,
,,,00.000097600000,   5.12000,
,,,00.000097800000,   5.04000,
,,,00.000098000000,   5.04000,
,,,00.000098200000,   5.12000,
,,,00.000098400000,   5.12000,
,,,00.000098600000,   5.12000,
,,,00.000098800000,   5.12000,
,,,00.000099000000,   5.20000,
,,,00.000099200000,   5.28000,
,,,00.000099400000,   5.20000,
,,,00.000099600000,   5.20000,
,,,00.000099800000,   5.20000,
,,,00.000100000000,   5.28000,
,,,00.000100200000,   5.20000,
,,,00.000100400000,   5.12000,
,,,00.000100600000,   5.20000,
,,,00.000100800000,   5.36000,
,,,00.000101000000,   5.36000,
,,,00.000101200000,   5.28000,
,,,00.000101400000,   5.28000,
,,,00.000101600000,   5.36000,
,,,00.000101800000,   5.36000,
,,,00.000102000000,   5.36000,
,,,00.000102200000,   5.36000,
,,,00.000102400000,   5.36000,
,,,00.000102600000,   5.44000,
,,,00.000102800000,   5.44000,
,,,00.000103000000,   5.52000,
,,,00.000103200000,   5.60000,
,,,00.000103400000,   5.52000,
,,,00.000103600000,   5.44000,
,,,00.000103800000,   5.52000,
,,,00.000104000000,   5.60000,
,,,00.000104200000,   5.60000,
,,,00.000104400000,   5.52000,
,,,00.000104600000,   5.52000,
,,,00.000104800000,   5.52000,
,,,00.000105000000,   5.60000,
,,,00.000105200000,   5.52000,
,,,00.000105400000,   5.60000,
,,,00.000105600000,   5.68000,
,,,00.000105800000,   5.68000,
,,,00.000106000000,   5.60000,
,,,00.000106200000,   5.60000,
,,,00.000106400000,   5.68000,
,,,00.000106600000,   5.76000,
,,,00.000106800000,   5.68000,
,,,00.000107000000,   5.68000,
,,,00.000107200000,   5.68000,
,,,00.000107400000,   5.76000,
,,,00.000107600000,   5.76000,
,,,00.000107800000,   5.68000,
,,,00.000108000000,   5.84000,
,,,00.000108200000,   5.76000,
,,,00.000108400000,   5.84000,
,,,00.000108600000,   5.76000,
,,,00.000108800000,   5.84000,
,,,00.000109000000,   5.76000,
,,,00.000109200000,   5.92000,
,,,00.000109400000,   5.92000,
,,,00.000109600000,   5.76000,
,,,00.000109800000,   5.92000,
,,,00.000110000000,   5.92000,
,,,00.000110200000,   5.84000,
,,,00.000110400000,   5.92000,
,,,00.000110600000,   6.00000,
,,,00.000110800000,   6.00000,
,,,00.000111000000,   5.92000,
,,,00.000111200000,   5.92000,
,,,00.000111400000,   6.00000,
,,,00.000111600000,   6.00000,
,,,00.000111800000,   5.92000,
,,,00.000112000000,   6.00000,
,,,00.000112200000,   6.00000,
,,,00.000112400000,   6.00000,
,,,00.000112600000,   6.00000,
,,,00.000112800000,   6.08000,
,,,00.000113000000,   6.08000,
,,,00.000113200000,   6.08000,
,,,00.000113400000,   6.16000,
,,,00.000113600000,   6.00000,
,,,00.000113800000,   6.08000,
,,,00.000114000000,   6.16000,
,,,00.000114200000,   6.16000,
,,,00.000114400000,   6.08000,
,,,00.000114600000,   6.16000,
,,,00.000114800000,   6.00000,
,,,00.000115000000,   6.24000,
,,,00.000115200000,   6.16000,
,,,00.000115400000,   6.16000,
,,,00.000115600000,   6.24000,
,,,00.000115800000,   6.24000,
,,,00.000116000000,   6.16000,
,,,00.000116200000,   6.16000,
,,,00.000116400000,   6.24000,
,,,00.000116600000,   6.24000,
,,,00.000116800000,   6.32000,
,,,00.000117000000,   6.32000,
,,,00.000117200000,   6.24000,
,,,00.000117400000,   6.40000,
,,,00.000117600000,   6.24000,
,,,00.000117800000,   6.32000,
,,,00.000118000000,   6.24000,
,,,00.000118200000,   6.40000,
,,,00.000118400000,   6.24000,
,,,00.000118600000,   6.40000,
,,,00.000118800000,   6.40000,
,,,00.000119000000,   6.48000,
,,,00.000119200000,   6.32000,
,,,00.000119400000,   6.32000,
,,,00.000119600000,   6.40000,
,,,00.000119800000,   6.48000,
,,,00.000120000000,   6.40000,
,,,00.000120200000,   6.48000,
,,,00.000120400000,   6.40000,
,,,00.000120600000,   6.48000,
,,,00.000120800000,   6.48000,
,,,00.000121000000,   6.56000,
,,,00.000121200000,   6.56000,
,,,00.000121400000,   6.48000,
,,,00.000121600000,   6.48000,
,,,00.000121800000,   6.40000,
,,,00.000122000000,   6.56000,
,,,00.000122200000,   6.56000,
,,,00.000122400000,   6.64000,
,,,00.000122600000,   6.48000,
,,,00.000122800000,   6.48000,
,,,00.000123000000,   6.64000,
,,,00.000123200000,   6.64000,
,,,00.000123400000,   6.56000,
,,,00.000123600000,   6.64000,
,,,00.000123800000,   6.64000,
,,,00.000124000000,   6.72000,
,,,00.000124200000,   6.56000,
,,,00.000124400000,   6.56000,
,,,00.000124600000,   6.64000,
,,,00.000124800000,   6.64000,
,,,00.000125000000,   6.72000,
,,,00.000125200000,   6.64000,
,,,00.000125400000,   6.72000,
,,,00.000125600000,   6.72000,
,,,00.000125800000,   6.64000,
,,,00.000126000000,   6.56000,
,,,00.000126200000,   6.72000,
,,,00.000126400000,   6.72000,
,,,00.000126600000,   6.72000,
,,,00.000126800000,   6.72000,
,,,00.000127000000,   6.72000,
,,,00.000127200000,   6.88000,
,,,00.000127400000,   6.80000,
,,,00.000127600000,   6.72000,
,,,00.000127800000,   6.80000,
,,,00.000128000000,   6.80000,
,,,00.000128200000,   6.80000,
,,,00.000128400000,   6.88000,
,,,00.000128600000,   6.80000,
,,,00.000128800000,   6.88000,
,,,00.000129000000,   6.96000,
,,,00.000129200000,   6.88000,
,,,00.000129400000,   6.88000,
,,,00.000129600000,   6.88000,
,,,00.000129800000,   6.88000,
,,,00.000130000000,   6.80000,
,,,00.000130200000,   6.96000,
,,,00.000130400000,   6.88000,
,,,00.000130600000,   7.04000,
,,,00.000130800000,   6.96000,
,,,00.000131000000,   6.88000,
,,,00.000131200000,   6.88000,
,,,00.000131400000,   6.96000,
,,,00.000131600000,   6.96000,
,,,00.000131800000,   7.04000,
,,,00.000132000000,   6.88000,
,,,00.000132200000,   6.96000,
,,,00.000132400000,   6.96000,
,,,00.000132600000,   7.04000,
,,,00.000132800000,   7.04000,
,,,00.000133000000,   7.04000,
,,,00.000133200000,   6.96000,
,,,00.000133400000,   6.96000,
,,,00.000133600000,   6.96000,
,,,00.000133800000,   7.20000,
,,,00.000134000000,   7.12000,
,,,00.000134200000,   6.96000,
,,,00.000134400000,   7.04000,
,,,00.000134600000,   7.04000,
,,,00.000134800000,   7.12000,
,,,00.000135000000,   7.12000,
,,,00.000135200000,   7.12000,
,,,00.000135400000,   7.04000,
,,,00.000135600000,   7.20000,
,,,00.000135800000,   7.04000,
